1518134398.00,0.00,0.00,14.00,0.00,0.00,1.00
1518134397.00,0.00,0.00,15.00,15.00,0.00,0.00
1518134369.00,0.00,0.00,11.00,11.00,0.00,1.00
1518134349.00,0.00,0.00,11.00,11.00,0.00,0.00
1518134341.00,0.00,0.00,19.00,19.00,0.00,1.00
1518134325.00,0.00,0.00,10.00,10.00,0.00,0.00
1490542530.00,0.00,0.00,13.00,13.00,1.00,0.00
1490542110.00,0.00,0.00,13.00,13.00,7.00,1.00
1490541277.00,0.00,0.00,14.00,14.00,3.00,0.00
1490541206.00,0.00,0.00,11.00,11.00,1.00,0.00
1490534811.00,0.00,0.00,19.00,19.00,4.00,0.00
1489768697.00,0.00,0.00,15.00,15.00,10.00,1.00
1698284572.00,39.00,21.99,199.00,199.00,15.00,0.00
1696791163.00,0.00,0.00,73.00,73.00,10.00,1.00
1689345424.00,40.71,-74.01,247.00,247.00,19.00,0.00
1680186640.00,0.00,0.00,439.00,0.00,14.00,0.00
1677524520.00,0.00,0.00,213.00,213.00,9.00,0.00
1674277055.00,0.00,0.00,222.00,222.00,8.00,1.00
1669861141.00,0.00,0.00,359.00,359.00,19.00,0.00
1667089812.00,40.71,-74.01,201.00,201.00,4.00,0.00
1662745198.00,0.00,0.00,162.00,162.00,8.00,0.00
1662579508.00,0.00,0.00,222.00,222.00,14.00,0.00
1662503471.00,0.00,0.00,200.00,200.00,6.00,0.00
1662477997.00,0.00,0.00,308.00,308.00,17.00,1.00
1692816390.00,45.54,12.64,151.00,151.00,6.00,0.00
1683307365.00,45.22,10.04,75.00,0.00,3.00,1.00
1664819289.00,45.52,9.21,174.00,174.00,8.00,1.00
1664220720.00,0.00,0.00,85.00,85.00,1.00,1.00
1660843290.00,40.09,9.03,120.00,120.00,2.00,0.00
1659470004.00,0.00,0.00,77.00,77.00,1.00,0.00
1654023799.00,45.46,9.19,108.00,108.00,1.00,0.00
1646856184.00,48.20,16.37,121.00,121.00,3.00,0.00
1632683291.00,45.47,10.54,76.00,76.00,2.00,0.00
1631907323.00,0.00,0.00,165.00,165.00,3.00,0.00
1627845837.00,40.09,9.03,236.00,236.00,6.00,0.00
1627581939.00,40.09,9.03,139.00,139.00,1.00,0.00
1706367523.00,0.00,0.00,11.00,0.00,2.00,0.00
1706037248.00,0.00,0.00,20.00,20.00,5.00,0.00
1705085727.00,0.00,0.00,11.00,11.00,1.00,1.00
1697561062.00,55.40,10.39,11.00,0.00,0.00,0.00
1697560867.00,55.40,10.39,10.00,0.00,0.00,0.00
1680990306.00,55.40,10.61,10.00,0.00,3.00,0.00
1679337962.00,0.00,0.00,10.00,10.00,2.00,0.00
1676908522.00,0.00,0.00,16.00,16.00,1.00,0.00
1676653351.00,55.39,10.38,14.00,14.00,2.00,0.00
1672531348.00,0.00,0.00,6.00,0.00,1.00,0.00
1667746998.00,32.68,-96.78,9.00,0.00,1.00,1.00
1667459422.00,0.00,0.00,17.00,17.00,3.00,0.00
1658364946.00,-37.81,144.96,189.00,0.00,3.00,0.00
1662424443.00,-24.78,134.75,189.00,0.00,19.00,0.00
1658721848.00,-37.81,144.96,440.00,440.00,6.00,1.00
1700800999.00,-37.81,144.96,6.00,6.00,1.00,0.00
1683160800.00,0.00,0.00,8.00,0.00,2.00,1.00
1682987244.00,-33.87,151.21,13.00,13.00,2.00,0.00
1682900940.00,-37.81,144.96,13.00,13.00,3.00,1.00
1682641505.00,-37.81,144.96,11.00,0.00,3.00,0.00
1682555400.00,0.00,0.00,12.00,12.00,3.00,0.00
1682383474.00,-37.81,144.96,11.00,11.00,4.00,0.00
1682297004.00,0.00,0.00,14.00,14.00,4.00,0.00
1682036591.00,-37.81,144.96,10.00,10.00,3.00,1.00
1700690634.00,0.00,0.00,243889.00,243889.00,1819.00,0.00
1704139649.00,0.00,0.00,538106.00,0.00,2601.00,0.00
1698940444.00,0.00,0.00,103150.00,103150.00,210.00,0.00
1709314825.00,0.00,0.00,20487.00,20487.00,17.00,0.00
1709262253.00,0.00,0.00,23026.00,23026.00,38.00,0.00
1709253319.00,0.00,0.00,59361.00,59361.00,78.00,0.00
1709223636.00,0.00,0.00,56442.00,0.00,57.00,0.00
1709154620.00,0.00,0.00,20682.00,20682.00,104.00,0.00
1709044853.00,0.00,0.00,23019.00,23019.00,72.00,1.00
1708980757.00,0.00,0.00,73660.00,73660.00,256.00,0.00
1708967794.00,0.00,0.00,40359.00,40359.00,140.00,0.00
1708919176.00,0.00,0.00,43786.00,0.00,94.00,0.00
1682795281.00,33.69,-117.93,51.00,0.00,6.00,0.00
1647626784.00,34.03,-118.24,80.00,80.00,5.00,1.00
1646616862.00,0.00,0.00,72.00,0.00,1.00,0.00
1646498448.00,34.05,-118.24,75.00,0.00,11.00,0.00
1639444844.00,42.89,-78.88,58.00,0.00,2.00,1.00
1638310493.00,29.98,-90.08,66.00,66.00,5.00,1.00
1636244929.00,34.05,-118.24,68.00,0.00,9.00,0.00
1629245202.00,52.45,13.32,51.00,0.00,3.00,0.00
1628996845.00,0.00,0.00,64.00,64.00,1.00,0.00
1627428696.00,43.82,15.60,35.00,35.00,0.00,0.00
1626558959.00,36.16,-86.77,63.00,63.00,24.00,0.00
1624259575.00,34.02,-118.28,29.00,0.00,3.00,0.00
1707510761.00,0.00,0.00,60.00,60.00,3.00,0.00
1630082132.00,0.00,0.00,83.00,83.00,3.00,0.00
1624837980.00,0.00,0.00,57.00,57.00,6.00,1.00
1613332603.00,0.00,0.00,50.00,50.00,2.00,0.00
1612886164.00,0.00,0.00,55.00,55.00,2.00,0.00
1609465677.00,0.00,0.00,63.00,63.00,8.00,0.00
1599940105.00,0.00,0.00,77.00,0.00,5.00,0.00
1581721514.00,38.40,-122.82,94.00,94.00,3.00,0.00
1551063922.00,0.00,0.00,99.00,0.00,15.00,0.00
1550714869.00,38.40,-122.82,60.00,60.00,2.00,0.00
1550613719.00,0.00,0.00,84.00,84.00,11.00,1.00
1537481972.00,59.33,18.06,131.00,131.00,5.00,0.00
1709082079.00,0.00,0.00,882.00,882.00,17.00,0.00
1709049675.00,0.00,0.00,407.00,407.00,9.00,0.00
1708178449.00,0.00,0.00,729.00,0.00,23.00,0.00
1708092064.00,0.00,0.00,759.00,759.00,25.00,0.00
1708005691.00,0.00,0.00,658.00,658.00,8.00,0.00
1707955286.00,0.00,0.00,3937.00,0.00,25.00,0.00
1707932420.00,0.00,0.00,1178.00,1178.00,20.00,1.00
1706839288.00,0.00,0.00,4340.00,4340.00,130.00,0.00
1706803303.00,0.00,0.00,307.00,307.00,6.00,0.00
1706716908.00,0.00,0.00,1550.00,1550.00,39.00,0.00
1706653512.00,0.00,0.00,1122.00,1122.00,112.00,0.00
1706112072.00,0.00,0.00,4540.00,0.00,29.00,0.00
1534817981.00,45.49,-122.86,871.00,871.00,127.00,0.00
1525832764.00,33.82,-116.54,1091.00,1091.00,109.00,0.00
1525054240.00,41.88,-87.62,665.00,665.00,94.00,0.00
1521598177.00,33.80,-116.50,1003.00,1003.00,169.00,0.00
1521080109.00,0.00,0.00,740.00,740.00,111.00,0.00
1520993979.00,41.88,-87.62,1215.00,1215.00,102.00,0.00
1520478756.00,0.00,0.00,571.00,571.00,94.00,0.00
1519518718.00,0.00,0.00,481.00,0.00,82.00,0.00
1516072434.00,0.00,0.00,609.00,0.00,86.00,0.00
1514084351.00,0.00,0.00,1900.00,1900.00,175.00,0.00
1513912535.00,41.88,-87.62,1229.00,1229.00,105.00,1.00
1513739362.00,41.88,-87.62,818.00,818.00,98.00,1.00
1327585160.00,0.00,0.00,3.00,3.00,0.00,1.00
1326146680.00,0.00,0.00,2.00,2.00,0.00,0.00
1326140974.00,0.00,0.00,1.00,0.00,0.00,0.00
1323832950.00,0.00,0.00,0.00,0.00,0.00,0.00
1322803761.00,0.00,0.00,0.00,0.00,0.00,1.00
1320628083.00,0.00,0.00,0.00,0.00,0.00,0.00
1318092452.00,0.00,0.00,0.00,0.00,0.00,1.00
1318000848.00,0.00,0.00,0.00,0.00,0.00,0.00
1317999915.00,0.00,0.00,0.00,0.00,0.00,0.00
1316220357.00,0.00,0.00,0.00,0.00,0.00,0.00
1315683433.00,0.00,0.00,0.00,0.00,0.00,1.00
1315681245.00,0.00,0.00,0.00,0.00,0.00,1.00
1704290626.00,0.00,0.00,52053.00,52053.00,3039.00,0.00
1709312411.00,0.00,0.00,5473.00,5473.00,123.00,0.00
1709066886.00,0.00,0.00,16932.00,16932.00,339.00,0.00
1709308837.00,0.00,0.00,7460.00,7460.00,67.00,0.00
1709226056.00,0.00,0.00,4659.00,0.00,104.00,0.00
1709222446.00,0.00,0.00,23511.00,23511.00,480.00,0.00
1709139643.00,0.00,0.00,8069.00,0.00,124.00,0.00
1709136040.00,0.00,0.00,9474.00,9474.00,97.00,0.00
1709049645.00,0.00,0.00,17858.00,17858.00,145.00,0.00
1708963212.00,0.00,0.00,8999.00,8999.00,92.00,0.00
1708794066.00,0.00,0.00,6845.00,0.00,96.00,0.00
1708790416.00,0.00,0.00,19500.00,19500.00,172.00,0.00
1675731265.00,0.00,0.00,100.00,100.00,30.00,0.00
1675731246.00,0.00,0.00,67.00,0.00,20.00,1.00
1675731223.00,0.00,0.00,72.00,0.00,2.00,1.00
1675533866.00,0.00,0.00,80652.00,80652.00,553.00,1.00
1676827175.00,0.00,0.00,61890.00,61890.00,1453.00,0.00
1673710177.00,24.55,-81.80,524445.00,524445.00,3020.00,0.00
1708797123.00,0.00,0.00,928.00,928.00,10.00,0.00
1708189100.00,0.00,0.00,2902.00,2902.00,25.00,1.00
1707963409.00,24.55,-81.80,2197.00,2197.00,22.00,0.00
1707848044.00,0.00,0.00,6805.00,6805.00,57.00,0.00
1707788935.00,27.95,-82.83,413.00,413.00,3.00,0.00
1707598735.00,27.97,-82.80,1228.00,1228.00,19.00,1.00
1707495789.00,30.39,-86.50,1861.00,1861.00,14.00,1.00
1704997564.00,30.35,-86.23,2286.00,0.00,26.00,0.00
1704497803.00,25.78,-80.22,2075.00,0.00,17.00,1.00
1709215199.00,0.00,0.00,9600.00,9600.00,21.00,0.00
1709107258.00,0.00,0.00,5583.00,5583.00,126.00,1.00
1709105409.00,0.00,0.00,2864.00,2864.00,67.00,0.00
1708777701.00,0.00,0.00,10197.00,10197.00,77.00,1.00
1708757100.00,0.00,0.00,9955.00,9955.00,58.00,0.00
1708502403.00,45.46,9.19,9162.00,9162.00,94.00,0.00
1708359393.00,0.00,0.00,6675.00,6675.00,18.00,1.00
1707893100.00,0.00,0.00,3658.00,3658.00,22.00,0.00
1707306690.00,0.00,0.00,24702.00,24702.00,229.00,1.00
1707289800.00,0.00,0.00,5989.00,5989.00,46.00,1.00
1706692848.00,0.00,0.00,10493.00,0.00,53.00,0.00
1706076000.00,0.00,0.00,33757.00,33757.00,125.00,0.00
1514967498.00,0.00,0.00,157.00,157.00,18.00,0.00
1509729732.00,0.00,0.00,186.00,186.00,11.00,0.00
1503008042.00,64.15,-21.94,267.00,267.00,12.00,0.00
1538842067.00,50.95,-115.73,17079.00,17079.00,224.00,0.00
1542163220.00,51.49,-115.94,17384.00,17384.00,214.00,1.00
1544310041.00,51.49,-115.94,28375.00,0.00,429.00,0.00
1707921913.00,50.08,-122.96,267.00,267.00,10.00,0.00
1707357371.00,50.08,-122.96,696.00,696.00,24.00,0.00
1706578381.00,50.08,-122.96,471.00,471.00,34.00,0.00
1706154684.00,50.90,-114.71,1160.00,0.00,23.00,0.00
1704046877.00,-26.30,28.13,1463.00,1463.00,42.00,0.00
1703442129.00,51.44,-116.53,2258.00,2258.00,29.00,0.00
1702954909.00,55.00,-115.00,774.00,774.00,29.00,0.00
1701220436.00,51.49,-115.94,984.00,984.00,8.00,1.00
1698722233.00,46.30,-60.94,2283.00,2283.00,15.00,0.00
1694325600.00,52.51,13.40,343.00,0.00,5.00,0.00
1687098834.00,52.49,13.39,194.00,194.00,6.00,0.00
1686470702.00,49.27,-123.14,361.00,361.00,9.00,1.00
1705845922.00,0.00,0.00,268.00,268.00,6.00,0.00
1704625723.00,0.00,0.00,107.00,0.00,1.00,0.00
1701842741.00,0.00,0.00,417.00,417.00,12.00,0.00
1701803271.00,52.50,13.43,40.00,40.00,0.00,0.00
1701593113.00,52.49,13.39,145.00,145.00,4.00,0.00
1699511571.00,0.00,0.00,143.00,143.00,8.00,0.00
1698856552.00,0.00,0.00,28.00,0.00,1.00,0.00
1697960100.00,52.53,13.36,263.00,263.00,1.00,0.00
1697715966.00,48.86,2.32,315.00,315.00,4.00,0.00
1709065852.00,43.65,-79.38,208.00,0.00,14.00,0.00
1703982523.00,0.00,0.00,248.00,248.00,25.00,0.00
1709137377.00,43.65,-79.38,27.00,27.00,1.00,0.00
1708982814.00,45.39,-79.20,91.00,91.00,6.00,1.00
1708130377.00,43.65,-79.38,120.00,0.00,12.00,1.00
1706891117.00,0.00,0.00,79.00,79.00,5.00,0.00
1703709206.00,42.31,-82.89,116.00,0.00,2.00,1.00
1702826069.00,0.00,0.00,151.00,151.00,6.00,0.00
1702740923.00,0.00,0.00,82.00,0.00,0.00,0.00
1701031779.00,43.50,-80.60,70.00,0.00,1.00,0.00
1700750369.00,0.00,0.00,140.00,140.00,1.00,0.00
1700413512.00,0.00,0.00,64.00,0.00,0.00,1.00
1707950862.00,0.00,0.00,38.00,38.00,2.00,0.00
1705954712.00,0.00,0.00,52.00,52.00,0.00,1.00
1704491790.00,0.00,0.00,31.00,31.00,0.00,0.00
1704401102.00,0.00,0.00,42.00,0.00,1.00,1.00
1703806832.00,0.00,0.00,54.00,0.00,3.00,0.00
1703456574.00,0.00,0.00,29.00,29.00,0.00,0.00
1698788832.00,0.00,0.00,33.00,33.00,0.00,1.00
1698701076.00,0.00,0.00,83.00,83.00,3.00,0.00
1697494530.00,0.00,0.00,52.00,52.00,0.00,0.00
1696037550.00,0.00,0.00,38.00,38.00,1.00,0.00
1687395138.00,45.53,-121.65,53.00,53.00,3.00,0.00
1686082401.00,0.00,0.00,42.00,0.00,2.00,0.00
1626198459.00,45.98,7.66,17.00,17.00,3.00,0.00
1626198232.00,20.43,-87.65,17.00,17.00,1.00,0.00
1626197429.00,0.00,0.00,10.00,10.00,1.00,0.00
1606074762.00,64.57,11.53,38.00,38.00,1.00,0.00
1475092853.00,0.00,0.00,354.00,354.00,26.00,1.00
1474407582.00,51.32,-116.19,293.00,293.00,17.00,0.00
1474218236.00,0.00,0.00,240.00,240.00,10.00,0.00
1472500733.00,50.16,-122.81,217.00,217.00,7.00,0.00
1470863364.00,0.00,0.00,231.00,231.00,10.00,0.00
1469974190.00,49.79,-122.99,190.00,0.00,8.00,0.00
1467835624.00,63.53,-19.51,250.00,250.00,8.00,1.00
1466455172.00,42.44,3.16,247.00,247.00,7.00,0.00
1704829947.00,0.00,0.00,567394.00,567394.00,3870.00,0.00
1664579517.00,0.00,0.00,467005.00,467005.00,3887.00,0.00
1675435401.00,0.00,0.00,28476.00,0.00,332.00,0.00
1709329661.00,0.00,0.00,29082.00,29082.00,520.00,1.00
1709230600.00,0.00,0.00,70098.00,70098.00,861.00,1.00
1709151468.00,0.00,0.00,23988.00,23988.00,84.00,0.00
1709067576.00,0.00,0.00,3199.00,3199.00,77.00,0.00
1708983754.00,0.00,0.00,104591.00,104591.00,261.00,0.00
1708895761.00,0.00,0.00,44957.00,44957.00,4914.00,0.00
1708804784.00,0.00,0.00,63296.00,63296.00,371.00,0.00
1708719011.00,0.00,0.00,94255.00,94255.00,740.00,0.00
1708632810.00,0.00,0.00,431453.00,431453.00,5058.00,0.00
1708006833.00,0.00,0.00,1720.00,1720.00,20.00,0.00
1707667086.00,0.00,0.00,8234.00,8234.00,92.00,0.00
1706724713.00,0.00,0.00,13281.00,13281.00,147.00,0.00
1704051095.00,0.00,0.00,1233.00,1233.00,2.00,0.00
1704033080.00,0.00,0.00,2853.00,2853.00,76.00,0.00
1703773129.00,0.00,0.00,2629.00,2629.00,29.00,1.00
1703373518.00,0.00,0.00,1688.00,0.00,41.00,0.00
1702069216.00,0.00,0.00,1229.00,1229.00,42.00,0.00
1701959137.00,0.00,0.00,4155.00,0.00,143.00,0.00
1701268467.00,0.00,0.00,629.00,0.00,17.00,0.00
1701120850.00,0.00,0.00,2214.00,2214.00,28.00,0.00
1701037200.00,0.00,0.00,19054.00,19054.00,215.00,0.00
1709166961.00,0.00,0.00,736.00,736.00,30.00,0.00
1708661984.00,34.07,-118.40,713.00,713.00,78.00,0.00
1708130023.00,0.00,0.00,854.00,854.00,20.00,0.00
1707958842.00,0.00,0.00,642.00,0.00,20.00,0.00
1707947498.00,40.79,-73.96,681.00,681.00,27.00,1.00
1707884290.00,40.79,-73.96,695.00,0.00,54.00,0.00
1707757177.00,40.79,-73.96,652.00,652.00,47.00,0.00
1707678711.00,0.00,0.00,1632.00,0.00,61.00,1.00
1707587579.00,0.00,0.00,904.00,904.00,19.00,0.00
1706631495.00,40.79,-73.96,593.00,593.00,34.00,0.00
1706546077.00,43.33,0.80,1777.00,0.00,17.00,0.00
1706468086.00,40.75,-73.99,1164.00,1164.00,22.00,1.00
1709305457.00,0.00,0.00,11.00,11.00,0.00,0.00
1708877693.00,0.00,0.00,16.00,0.00,0.00,0.00
1708539783.00,0.00,0.00,18.00,18.00,0.00,0.00
1707927993.00,0.00,0.00,23.00,23.00,3.00,1.00
1707232474.00,0.00,0.00,16.00,16.00,3.00,0.00
1706719452.00,0.00,0.00,15.00,15.00,1.00,0.00
1706054205.00,0.00,0.00,28.00,28.00,1.00,0.00
1705432041.00,0.00,0.00,19.00,19.00,0.00,0.00
1704922441.00,0.00,0.00,17.00,17.00,4.00,0.00
1704233736.00,0.00,0.00,13.00,13.00,0.00,0.00
1703875061.00,0.00,0.00,32.00,0.00,1.00,0.00
1702999299.00,0.00,0.00,18.00,18.00,0.00,0.00
1532573579.00,0.00,0.00,9.00,0.00,1.00,0.00
1532573562.00,0.00,0.00,8.00,0.00,0.00,0.00
1532573536.00,0.00,0.00,7.00,7.00,0.00,1.00
1532573517.00,0.00,0.00,8.00,8.00,0.00,0.00
1532573501.00,0.00,0.00,4.00,4.00,0.00,0.00
1697646936.00,0.00,0.00,14398.00,14398.00,182.00,0.00
1691916695.00,0.00,0.00,12098.00,12098.00,27.00,0.00
1700072492.00,0.00,0.00,51949.00,51949.00,307.00,1.00
1709372230.00,0.00,0.00,923.00,923.00,3.00,0.00
1709327223.00,0.00,0.00,5495.00,5495.00,27.00,1.00
1708957674.00,0.00,0.00,17638.00,17638.00,18.00,0.00
1708777668.00,0.00,0.00,6942.00,0.00,3.00,0.00
1708690872.00,0.00,0.00,14601.00,14601.00,33.00,0.00
1708538509.00,0.00,0.00,5711.00,5711.00,11.00,0.00
1708435794.00,0.00,0.00,8845.00,8845.00,7.00,1.00
1708279612.00,0.00,0.00,8761.00,8761.00,32.00,0.00
1708167479.00,0.00,0.00,15076.00,15076.00,26.00,0.00
1709326911.00,0.00,0.00,1280.00,1280.00,10.00,0.00
1709316019.00,0.00,0.00,1356.00,0.00,1.00,0.00
1709305968.00,0.00,0.00,2395.00,2395.00,19.00,1.00
1709238850.00,0.00,0.00,1287.00,1287.00,5.00,0.00
1709229619.00,0.00,0.00,1035.00,1035.00,4.00,0.00
1709228841.00,0.00,0.00,3367.00,3367.00,17.00,0.00
1709216251.00,0.00,0.00,3744.00,3744.00,59.00,0.00
1709147276.00,0.00,0.00,13005.00,13005.00,239.00,0.00
1709132428.00,0.00,0.00,1899.00,1899.00,6.00,0.00
1709054831.00,54.47,-8.45,2730.00,2730.00,20.00,0.00
1708997810.00,0.00,0.00,3521.00,0.00,80.00,1.00
1708982148.00,0.00,0.00,1534.00,0.00,4.00,0.00
1708885754.00,0.00,0.00,214.00,214.00,0.00,0.00
1699782346.00,0.00,0.00,975.00,975.00,24.00,0.00
1704709078.00,0.00,0.00,1223.00,1223.00,71.00,1.00
1709419371.00,0.00,0.00,262.00,262.00,4.00,1.00
1709376363.00,0.00,0.00,580.00,580.00,9.00,1.00
1709243881.00,0.00,0.00,1509.00,1509.00,34.00,0.00
1709207124.00,0.00,0.00,1106.00,1106.00,30.00,0.00
1709121993.00,0.00,0.00,298.00,298.00,0.00,0.00
1709029380.00,0.00,0.00,348.00,348.00,8.00,0.00
1708986808.00,0.00,0.00,516.00,516.00,1.00,0.00
1708852338.00,0.00,0.00,870.00,0.00,20.00,0.00
1708803007.00,0.00,0.00,1889.00,1889.00,18.00,0.00
1709280228.00,0.00,0.00,328.00,328.00,21.00,0.00
1709103708.00,0.00,0.00,271.00,0.00,13.00,1.00
1709035731.00,0.00,0.00,177.00,177.00,5.00,0.00
1708674727.00,0.00,0.00,456.00,456.00,22.00,1.00
1708499202.00,0.00,0.00,498.00,498.00,8.00,0.00
1708326498.00,0.00,0.00,666.00,666.00,32.00,0.00
1708159783.00,0.00,0.00,591.00,591.00,45.00,1.00
1708016867.00,0.00,0.00,331.00,0.00,19.00,0.00
1707894244.00,0.00,0.00,389.00,389.00,16.00,1.00
1707811047.00,0.00,0.00,242.00,242.00,23.00,0.00
1707642212.00,0.00,0.00,1828.00,0.00,112.00,0.00
1707553804.00,0.00,0.00,490.00,490.00,21.00,0.00
1709314009.00,44.84,-0.58,1121.00,1121.00,25.00,0.00
1709252740.00,25.78,-80.22,1462.00,0.00,108.00,1.00
1709081008.00,51.51,-0.14,374.00,374.00,15.00,0.00
1708795812.00,25.78,-80.22,981.00,981.00,25.00,0.00
1708705108.00,40.72,-73.99,814.00,814.00,22.00,0.00
1708476282.00,40.75,-73.99,43134.00,43134.00,67.00,0.00
1708021708.00,25.78,-80.22,1441.00,1441.00,24.00,1.00
1707842720.00,40.73,-73.99,1226.00,0.00,20.00,1.00
1707773400.00,40.77,-73.96,1048.00,1048.00,22.00,0.00
1707695259.00,40.76,-73.99,265895.00,265895.00,3265.00,0.00
1707582428.00,40.74,-73.99,1311.00,1311.00,37.00,0.00
1707437450.00,40.73,-73.99,302.00,302.00,15.00,0.00
1693149102.00,0.00,0.00,3464.00,0.00,431.00,1.00
1704225051.00,0.00,0.00,416.00,416.00,45.00,0.00
1709128465.00,0.00,0.00,993.00,0.00,28.00,0.00
1708539739.00,0.00,0.00,173.00,0.00,22.00,0.00
1708370824.00,0.00,0.00,1734.00,1734.00,120.00,0.00
1707757735.00,0.00,0.00,104.00,104.00,15.00,0.00
1707748294.00,41.88,-87.62,535.00,535.00,15.00,0.00
1707342555.00,35.02,135.76,470.00,0.00,18.00,1.00
1706734282.00,0.00,0.00,184.00,0.00,13.00,1.00
1706140834.00,0.00,0.00,903.00,903.00,36.00,0.00
1706120547.00,0.00,0.00,152.00,152.00,20.00,0.00
1705883355.00,40.65,-73.95,141.00,0.00,12.00,0.00
1708428102.00,0.00,0.00,1015.00,0.00,79.00,1.00
1708147141.00,0.00,0.00,2133.00,2133.00,165.00,0.00
1706437265.00,0.00,0.00,602.00,0.00,39.00,0.00
1706004587.00,0.00,0.00,583.00,583.00,67.00,0.00
1705788711.00,0.00,0.00,435.00,435.00,14.00,0.00
1705785325.00,0.00,0.00,2726.00,0.00,85.00,0.00
1704356408.00,0.00,0.00,833.00,833.00,43.00,0.00
1704064488.00,0.00,0.00,4114.00,4114.00,67.00,0.00
1703666653.00,0.00,0.00,1123.00,1123.00,93.00,1.00
1702639718.00,0.00,0.00,625.00,0.00,32.00,0.00
1702111342.00,0.00,0.00,931.00,0.00,60.00,0.00
1701244477.00,0.00,0.00,850.00,850.00,26.00,0.00
1545202305.00,-33.86,151.21,875.00,875.00,57.00,0.00
1540800666.00,-33.87,151.21,490.00,490.00,58.00,0.00
1536576361.00,34.08,-118.37,683.00,0.00,22.00,0.00
1535666268.00,34.07,-118.36,730.00,730.00,13.00,1.00
1535421988.00,38.90,-104.83,842.00,842.00,18.00,1.00
1535235171.00,34.08,-118.41,489.00,0.00,8.00,0.00
1535094822.00,34.11,-118.19,536.00,0.00,14.00,0.00
1535037272.00,0.00,0.00,250.00,250.00,6.00,0.00
1534999276.00,38.60,-122.60,252.00,0.00,16.00,0.00
1534903314.00,37.81,-122.42,1023.00,1023.00,42.00,0.00
1534876006.00,0.00,0.00,287.00,287.00,8.00,0.00
1531396446.00,-33.89,151.27,1335.00,0.00,71.00,0.00
1368127165.00,0.00,0.00,34.00,34.00,8.00,0.00
1368040573.00,0.00,0.00,20.00,20.00,3.00,0.00
1367955134.00,0.00,0.00,17.00,17.00,0.00,0.00
1367820558.00,0.00,0.00,8.00,0.00,0.00,0.00
1367609155.00,0.00,0.00,15.00,15.00,0.00,0.00
1367591386.00,0.00,0.00,4.00,4.00,1.00,1.00
1367523675.00,0.00,0.00,7.00,7.00,2.00,0.00
1367501079.00,0.00,0.00,7.00,7.00,1.00,0.00
1689750694.00,0.00,0.00,171.00,171.00,16.00,0.00
1700203423.00,0.00,0.00,39.00,39.00,2.00,0.00
1692264854.00,0.00,0.00,116.00,116.00,1.00,0.00
1691563310.00,0.00,0.00,208.00,0.00,9.00,0.00
1690111717.00,0.00,0.00,98.00,0.00,7.00,0.00
1686809205.00,0.00,0.00,65.00,0.00,2.00,1.00
1685266650.00,0.00,0.00,79.00,0.00,5.00,0.00
1685255229.00,0.00,0.00,102.00,102.00,3.00,0.00
1684805102.00,0.00,0.00,60.00,60.00,8.00,0.00
1684653910.00,0.00,0.00,77.00,77.00,5.00,0.00
1684635589.00,0.00,0.00,171.00,0.00,4.00,1.00
1684559404.00,0.00,0.00,377.00,0.00,18.00,0.00
1466917693.00,0.00,0.00,331.00,0.00,21.00,1.00
1458887318.00,0.00,0.00,294.00,294.00,17.00,0.00
1458534071.00,0.00,0.00,245.00,0.00,16.00,0.00
1437651978.00,-33.89,151.21,444.00,444.00,10.00,0.00
1437651793.00,0.00,0.00,263.00,263.00,4.00,0.00
1437651678.00,0.00,0.00,231.00,231.00,8.00,1.00
1437094161.00,0.00,0.00,82.00,0.00,2.00,1.00
1437092903.00,0.00,0.00,221.00,221.00,3.00,0.00
1437092750.00,-33.89,151.21,195.00,195.00,2.00,0.00
1437092511.00,-33.87,151.09,195.00,0.00,7.00,0.00
1436873653.00,0.00,0.00,298.00,298.00,18.00,0.00
1436873462.00,0.00,0.00,207.00,0.00,8.00,0.00
1688403191.00,6.17,1.33,7.00,7.00,0.00,1.00
1687540703.00,6.13,1.22,0.00,0.00,0.00,0.00
1687374924.00,6.17,1.33,0.00,0.00,0.00,0.00
1687374149.00,6.13,1.22,1.00,1.00,0.00,0.00
1695952954.00,0.00,0.00,45.00,45.00,2.00,0.00
1695952948.00,0.00,0.00,35.00,35.00,0.00,0.00
1695952942.00,0.00,0.00,148.00,148.00,2.00,0.00
1707516050.00,0.00,0.00,288.00,0.00,13.00,0.00
1699050621.00,0.00,0.00,25.00,25.00,0.00,0.00
1698971708.00,0.00,0.00,18.00,18.00,0.00,0.00
1698969649.00,0.00,0.00,23.00,23.00,0.00,0.00
1698891613.00,0.00,0.00,49.00,49.00,2.00,0.00
1698797077.00,0.00,0.00,37.00,37.00,0.00,0.00
1698719507.00,0.00,0.00,29.00,0.00,0.00,0.00
1698705702.00,0.00,0.00,44.00,0.00,0.00,1.00
1698617571.00,0.00,0.00,108.00,108.00,1.00,0.00
1706881766.00,-33.89,151.17,7.00,7.00,0.00,1.00
1657720205.00,-33.90,151.18,17.00,0.00,0.00,0.00
1638671217.00,0.00,0.00,20.00,20.00,2.00,0.00
1621925901.00,-33.90,151.20,19.00,19.00,1.00,0.00
1604747557.00,0.00,0.00,33.00,0.00,2.00,1.00
1603516529.00,0.00,0.00,20.00,0.00,1.00,0.00
1602724124.00,0.00,0.00,33.00,0.00,2.00,0.00
1602497352.00,-33.92,151.20,22.00,0.00,1.00,1.00
1602495018.00,-33.92,151.20,13.00,0.00,3.00,0.00
